"REF_DATE,""GEO"",""DGUID"",""Sex"",""Age group"",""Activity"",""Period of the week"",""Student response"",""UOM"",""UOM_ID"",""SCALAR_FACTOR"",""SCALAR_ID"",""VECTOR"",""COORDINATE"",""VALUE"",""STATUS"",""SYMBOL"",""TERMINATED"",""DECIMALS"""
"2002,""Czech Republic"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817709"",""6.2.2.2.2.6"",""2"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817710"",""6.2.2.2.2.7"",""1"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817711"",""6.2.2.2.2.8"",""1"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""13 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817712"",""6.2.2.2.2.9"",""1"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817713"",""6.2.3.1.1.1"",""3"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817714"",""6.2.3.1.1.2"",""8"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817715"",""6.2.3.1.1.3"",""17"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817716"",""6.2.3.1.1.4"",""26"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817717"",""6.2.3.1.1.5"",""22"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817718"",""6.2.3.1.1.6"",""14"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817719"",""6.2.3.1.1.7"",""7"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817720"",""6.2.3.1.1.8"",""2"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817721"",""6.2.3.1.1.9"",""2"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817722"",""6.2.3.1.2.1"",""6"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817723"",""6.2.3.1.2.2"",""7"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817724"",""6.2.3.1.2.3"",""13"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817725"",""6.2.3.1.2.4"",""20"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817726"",""6.2.3.1.2.5"",""18"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817727"",""6.2.3.1.2.6"",""14"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817728"",""6.2.3.1.2.7"",""12"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817729"",""6.2.3.1.2.8"",""6"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817730"",""6.2.3.1.2.9"",""4"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817731"",""6.2.3.2.1.1"",""44"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817732"",""6.2.3.2.1.2"",""27"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817733"",""6.2.3.2.1.3"",""18"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817734"",""6.2.3.2.1.4"",""7"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817735"",""6.2.3.2.1.5"",""3"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817736"",""6.2.3.2.1.6"",""1"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817737"",""6.2.3.2.1.7"",""1"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817738"",""6.2.3.2.1.8"",""0"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817739"",""6.2.3.2.1.9"",""0"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29817740"",""6.2.3.2.2.1"",""54"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29817741"",""6.2.3.2.2.2"",""15"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29817742"",""6.2.3.2.2.3"",""14"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29817743"",""6.2.3.2.2.4"",""9"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29817744"",""6.2.3.2.2.5"",""4"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29817745"",""6.2.3.2.2.6"",""2"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29817746"",""6.2.3.2.2.7"",""1"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29817747"",""6.2.3.2.2.8"",""0"","""","""","""",""0"""
"2002,""Czech Republic"","""",""Females"",""15 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29817748"",""6.2.3.2.2.9"",""1"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29818181"",""9.1.1.1.1.1"",""1"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29818182"",""9.1.1.1.1.2"",""4"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29818183"",""9.1.1.1.1.3"",""11"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29818184"",""9.1.1.1.1.4"",""21"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29818185"",""9.1.1.1.1.5"",""21"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29818186"",""9.1.1.1.1.6"",""17"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29818187"",""9.1.1.1.1.7"",""12"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29818188"",""9.1.1.1.1.8"",""5"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29818189"",""9.1.1.1.1.9"",""9"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29818190"",""9.1.1.1.2.1"",""2"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29818191"",""9.1.1.1.2.2"",""3"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29818192"",""9.1.1.1.2.3"",""8"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29818193"",""9.1.1.1.2.4"",""16"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29818194"",""9.1.1.1.2.5"",""19"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29818195"",""9.1.1.1.2.6"",""17"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29818196"",""9.1.1.1.2.7"",""14"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29818197"",""9.1.1.1.2.8"",""8"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Watching television"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29818198"",""9.1.1.1.2.9"",""14"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29818199"",""9.1.1.2.1.1"",""24"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29818200"",""9.1.1.2.1.2"",""15"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29818201"",""9.1.1.2.1.3"",""20"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29818202"",""9.1.1.2.1.4"",""17"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29818203"",""9.1.1.2.1.5"",""10"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29818204"",""9.1.1.2.1.6"",""7"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29818205"",""9.1.1.2.1.7"",""3"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29818206"",""9.1.1.2.1.8"",""1"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29818207"",""9.1.1.2.1.9"",""3"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29818208"",""9.1.1.2.2.1"",""29"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29818209"",""9.1.1.2.2.2"",""11"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29818210"",""9.1.1.2.2.3"",""15"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29818211"",""9.1.1.2.2.4"",""14"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29818212"",""9.1.1.2.2.5"",""10"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29818213"",""9.1.1.2.2.6"",""8"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29818214"",""9.1.1.2.2.7"",""5"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29818215"",""9.1.1.2.2.8"",""4"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""11 years"",""Using a computer"",""Weekend"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29818216"",""9.1.1.2.2.9"",""5"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""None at all"",""Percent"",""239"",""units "",""0"",""v29818217"",""9.1.2.1.1.1"",""1"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29818218"",""9.1.2.1.1.2"",""2"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29818219"",""9.1.2.1.1.3"",""7"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29818220"",""9.1.2.1.1.4"",""19"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29818221"",""9.1.2.1.1.5"",""24"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 4 hours"",""Percent"",""239"",""units "",""0"",""v29818222"",""9.1.2.1.1.6"",""19"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 5 hours"",""Percent"",""239"",""units "",""0"",""v29818223"",""9.1.2.1.1.7"",""13"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 6 hours"",""Percent"",""239"",""units "",""0"",""v29818224"",""9.1.2.1.1.8"",""6"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekdays"",""About 7 hours or more"",""Percent"",""239"",""units "",""0"",""v29818225"",""9.1.2.1.1.9"",""8"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""None at all"",""Percent"",""239"",""units "",""0"",""v29818226"",""9.1.2.1.2.1"",""1"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About half an hour"",""Percent"",""239"",""units "",""0"",""v29818227"",""9.1.2.1.2.2"",""2"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 1 hour"",""Percent"",""239"",""units "",""0"",""v29818228"",""9.1.2.1.2.3"",""4"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 2 hours"",""Percent"",""239"",""units "",""0"",""v29818229"",""9.1.2.1.2.4"",""10"","""","""","""",""0"""
"2002,""Estonia"","""",""Males"",""13 years"",""Watching television"",""Weekend"",""About 3 hours"",""Percent"",""239"",""units "",""0"",""v29818230"",""9.1.2.1.2.5"",""16"","""","""","""",""0"""
